text,label
would you give me a mastercard and visa,visa_or_mastercard
what is the process for activating my new card,activate_my_card
i really wanted to buy something online but seems the card is not working as the payment suddenly came back what's going on here i've been trying for a good week or two,reverted_card_payment?
my payment was terminated,reverted_card_payment?
how many uses are the disposable cards good for,disposable_card_limits
where do i go to reset the passcode,passcode_forgotten
i want to set up an auto top-up,automatic_top_up
will you tell me how i am supposed to use the disposable cards,get_disposable_virtual_card
this stupid system is not letting me prove my identity,unable_to_verify_identity
what is the limit to number of transactions i can do with a disposable card,disposable_card_limits
is there a charge for using transfers for top ups,top_up_by_bank_transfer_charge
is it possible to reactivate the card i thought i lost but found this morning in my jacket,card_linking
the wrong rate was applied to an item i bought in a currency different from mine can this be changed,card_payment_wrong_exchange_rate
why did my transfer fail what can i do,failed_transfer
what are the disposable card limits,disposable_card_limits
i received my card but not my pin,get_physical_card
why has my top up failed,top_up_failed
what do i do if i cannot access the app,lost_or_stolen_phone
what is the cause of the delay in applying my card payment to my account,pending_card_payment
what do i do to get a physical card,order_physical_card
how can i prove the source of my funds,verify_source_of_funds
is there a limit on how much i can withdraw from my account without being charged,cash_withdrawal_charge
why doesn't my passcode work,passcode_forgotten
what do i do if i can't access the app,lost_or_stolen_phone
why is my beneficiary not being allowed to get payment services,beneficiary_not_allowed
my mother deposited a cheque into my account last week why is it still not showing up,balance_not_updated_after_cheque_or_cash_deposit
there is a direct debit payment on my account that i didn't authorize,direct_debit_payment_not_recognised
do you have a top-up limit,top_up_limits
where can i see where funds came from,verify_source_of_funds
i am so angry right now i went to the atm and did not get the correct amount of money i chose to withdraw how could this happen i need my money and want to know how i can get it asap,wrong_amount_of_cash_received
i am having trouble with the app recognizing me,unable_to_verify_identity
new customer and filling gas for the first time today not working,pending_top_up
how long does it take to show a deposit i made to my balance,balance_not_updated_after_cheque_or_cash_deposit
pending transfer,pending_transfer
what currencies can be used for top up,supported_cards_and_currencies
my account says i have money but i withdrew it in cash,pending_cash_withdrawal
what is this fee debit on my account,extra_charge_on_statement
transfer was declined could not complete request,declined_transfer
is it possible to give a second card for this account to my daughter,getting_spare_card
i am getting an error stating my transfer is not possible while transferring money let me know the issue as its the first time i am getting error earlier it used to work,beneficiary_not_allowed
i see some fees for cash withdraw,cash_withdrawal_charge
i have a new phone number and need to edit my contact information,edit_personal_details
i tried to charge my card but it was declined a couple days ago i was able to charge it and it was accepted is something wrong will you double check for me please,top_up_failed
